#'chr'	'start'	'end'	'GSM1402790_cit0min_merged.norm.bigWig'
chr1	54317391	54355487	1.945340329
chr1	54359860	54376759	2.074856549
chr1	54359860	54376759	2.074856549
chr1	54359860	54376759	2.074856549
chr1	54359860	54376759	2.074856549
chr1	54359860	54376759	2.074856549
chr1	54359860	54376759	2.074856549
chr1	54359860	54376759	2.074856549
chr1	54359861	54376759	2.074858149
chr1	54359861	54376759	2.074858149
chr1	54387233	54411288	2.059071964
chr1	54387233	54411288	2.059071964
chr1	54411998	54433841	2.764823153
chr1	54411998	54433841	2.764823153
chr1	54472970	54483859	1.964918454
chr1	54472970	54483859	1.964918454
chr1	54472970	54483859	1.964918454
chr1	54472970	54483859	1.964918454
chr1	54472970	54483859	1.964918454
chr1	54497348	54510014	2.027001379
chr1	54497348	54513686	2.043891224
chr1	54497348	54519111	2.137703057
chr1	54497348	54519111	2.137703057
chr1	54519273	54565416	2.068332549
chr1	54519273	54578192	2.050927507
chr1	54519751	54519827	nan
chr1	54604667	54618679	2.061872229
chr1	54638026	54661388	1.962627211
chr1	54638026	54665746	1.975064248
chr1	54638026	54665746	1.975064248
chr1	54638026	54665746	1.975064248
chr1	54665839	54684056	2.420050252
chr1	54665839	54684056	2.420050252
chr1	54691103	54872068	2.023491833
chr1	54691103	54872068	2.023491833
chr1	54691103	54872068	2.023491833
chr1	55007929	55076005	1.863902595
chr1	55013806	55064515	1.858189337
chr1	55013806	55076005	1.871838705
chr1	55013806	55100417	1.900210404
chr1	55074849	55089200	2.055657346
chr1	55107426	55129728	1.939222875
chr1	55107426	55166134	1.985730905
chr1	55107426	55175939	1.991566264
chr1	55107426	55175939	1.991566264
chr1	55107426	55175939	1.991566264
chr1	55107426	55175939	1.991566264
chr1	55107426	55208328	1.966749383
chr1	55117460	55175939	1.983992373
chr1	55118525	55165896	1.976248852
chr1	55118525	55165896	1.976248852
chr1	55118525	55175939	1.984766687
chr1	55118525	55175939	1.984766687
chr1	55148328	55175939	1.961485432
chr1	55151930	55161455	1.747058826
chr1	55181494	55208328	1.985561142
chr1	55181540	55208328	1.98607085
chr1	55222570	55230226	1.637744529
chr1	55223406	55224834	1.399999976
chr1	55246751	55266941	2.041407505
chr1	55250223	55266941	2.065994063
chr1	55271735	55307937	2.053109899
chr1	55271735	55307937	2.053109899
chr1	55315299	55331353	1.78358602
chr1	55315299	55341720	1.899324131
chr1	55315299	55352481	1.967831242
chr1	55315299	55352921	1.975774363
chr1	55352654	55353883	2.347293487
chr1	55423541	55423614	nan
chr1	55446464	55457966	2.289608118
chr1	55464616	55474465	2.056375858
chr1	55505148	55518464	1.838119016
chr1	55505148	55530526	1.809778354
chr1	55505894	55530526	1.804152365
chr1	55532031	55680763	1.948602787
chr1	55532031	55681039	1.94875873
chr1	55681080	55683128	2.904181274
chr1	55691313	55691396	nan
chr1	55842198	55842525	nan
chr1	55950543	55950645	nan
chr1	56046709	56200675	2.06570268
chr1	56960418	57045257	2.213110044
chr1	57110989	57181008	2.035866836
chr1	57110989	57181008	2.035866836
chr1	57110989	57181008	2.035866836
chr1	57184476	57227686	2.198017348
chr1	57184476	57285369	2.062321426
chr1	57192169	57285369	2.064893262
chr1	57253991	57285369	1.859760557
chr1	57289353	57292593	1.7
chr1	57320442	57383894	1.843145198
chr1	57394882	57431688	1.98137929
chr1	57394882	57431688	1.98137929
chr1	57394882	57431688	1.98137929
chr1	57463578	57756838	2.005365648
chr1	57463578	57756838	2.005365648
chr1	57463578	57773037	2.000220867
chr1	57463578	58716211	2.010797598
chr1	57463578	59012446	2.032649233
chr1	57476352	57888872	1.99652314
chr1	58326214	58328786	1.399999976
chr1	58326265	58328786	1.399999976
chr1	58933598	58934677	2.600000035
chr1	58939503	59004982	2.03944682
chr1	58946390	59012446	2.039585126
chr1	58999092	59012446	2.140451682
chr1	59041094	59043166	1.813333342
chr1	59120410	59134578	2.219952116
chr1	59120410	59156089	2.128286048
chr1	59120410	59165747	2.026225488
chr1	59151775	59165747	1.935387379
chr1	59246462	59249785	2.138879766
chr1	59250822	59365384	1.984782154
chr1	59250822	59365384	1.984782154
chr1	59597607	59612479	2.181497042
chr1	59762624	60092526	2.018419425
chr1	59762624	60165066	2.015827664
chr1	59762624	60228402	2.02121073
chr1	59762624	60228402	2.02121073
chr1	59775749	60228402	2.018327348
chr1	59981300	60228402	2.023802607
chr1	60198898	60198968	nan
chr1	60238466	60254501	1.992208512
chr1	60280462	60342050	2.012775228
chr1	60280532	60342050	2.01299627
chr1	60280843	60342050	2.013984654
chr1	60282303	60342050	2.018767131
chr1	60358979	60392423	1.967627385
chr1	60454823	60474495	2.309023742
chr1	60454823	60539442	1.996802866
chr1	61125302	61291256	1.966843792
chr1	61405915	61436448	1.959359619
chr1	61542945	61928460	2.108796219
chr1	61547533	61928460	2.109865522
chr1	61547979	61928460	2.109970819
chr1	61547979	61928460	2.109970819
chr1	61869747	61928460	2.021115945
chr1	61872233	61928460	2.017593814
chr1	62119913	62121800	1.914606757
chr1	62146718	62191095	2.179725953
chr1	62208148	62579918	1.968343278
chr1	62208148	62580582	1.968425657
chr1	62208148	62629591	1.973880016
chr1	62237102	62580582	1.956924824
chr1	62271119	62629176	1.958494491
chr1	62318170	62318274	1.399999976
chr1	62417925	62583006	1.951237236
chr1	62417925	62644347	1.973844537
chr1	62439039	62580582	1.966734944
chr1	62660473	62678001	2.078471243
chr1	62660473	62678001	2.078471243
chr1	62701836	62729096	1.955994431
chr1	62701836	62738463	2.013537744
chr1	62701836	62785083	1.998921493
chr1	62701836	62785083	1.998921493
chr1	62901974	62917475	2.006559072
chr1	62901974	62917475	2.006559072
chr1	62902382	62917475	1.993463534
chr1	62920396	63021660	1.973177272
chr1	62920396	63154039	2.06383994
chr1	62920396	63154039	2.06383994
chr1	62920396	63154039	2.06383994
chr1	62920396	63154039	2.06383994
chr1	62923208	63001303	1.971106576
chr1	62939652	62944675	2.168075146
chr1	63049775	63154039	2.100826839
chr1	63063157	63071976	1.754870779
chr1	63249776	63330941	2.084916678
chr1	63249776	63330941	2.084916678
chr1	63624753	63782901	2.022836715
chr1	63704613	63704845	1.399999976
chr1	63788729	63790797	2.093865056
chr1	63799429	63799491	nan
chr1	63833260	63904233	2.127604532
chr1	63876816	63904233	2.225701171
chr1	63906440	63988944	2.204051576
chr1	63906440	63988944	2.204051576
chr1	63906440	63988944	2.204051576
chr1	63919111	63988812	2.23410441
chr1	63989012	64038364	2.230547456
chr1	64014650	64016307	nan
chr1	64058946	64125916	1.936730046
chr1	64059479	64125916	1.934883025
chr1	64088886	64125916	1.973561816
chr1	64239689	64609052	1.998003972
chr1	64239689	64647179	2.00164846
chr1	64262024	64262128	nan
chr1	64560124	64577888	1.90235171
chr1	64571005	64636980	2.087075293
chr1	64669489	64710027	2.061835828
chr1	64936475	65158741	2.059935151
chr1	64971596	65158741	2.059148043
chr1	65029359	65158741	2.064165054
chr1	65045529	65045604	nan
chr1	65130348	65158741	2.052421181
chr1	65154981	65158736	1.7
chr1	65210777	65298914	1.987735697
chr1	65243305	65298914	1.952342999
chr1	65243305	65298914	1.952342999
chr1	65298905	65311323	2.331371822
chr1	65298905	65432187	1.990513592
chr1	65298905	65432619	1.990370469
chr1	65338382	65343856	2.796610252
chr1	65445259	65468159	2.136252057
chr1	65488650	65488757	1.399999976
chr1	65523437	65523525	1.399999976
chr1	65524116	65524191	nan
chr1	65613231	65697828	1.969716517
chr1	65613352	65697828	1.969710456
chr1	65613512	65697828	1.969702412
chr1	65613849	65697828	1.969685366
chr1	65720144	65721848	1.621115532
chr1	65720147	65858548	2.059255539
chr1	65730376	65881552	2.088841554
chr1	65730376	65881552	2.088841554
chr1	65775217	65881552	2.059516985
chr1	65886130	65893692	2.257102573
chr1	65886130	65901690	2.121559289
chr1	65886130	65901690	2.121559289
chr1	65886130	66096095	2.054029333
chr1	65886130	66101111	2.049247281
chr1	65886130	66103176	2.04735114
chr1	65886130	66103176	2.04735114
chr1	65991371	66091917	1.983671405
chr1	65991371	66096095	1.979822246
chr1	65991371	66101111	1.975702729
chr1	66258192	66840262	1.942269505
chr1	66258192	66840262	1.942269505
chr1	66258855	66840262	1.942272067
chr1	66458389	66840262	1.919796905
chr1	66560143	66560229	nan
chr1	66797792	66840262	2.01325574
chr1	66820069	66840262	1.853272912
chr1	66999824	67210768	2.015093742
chr1	67094122	67094200	nan
chr1	67109226	67210768	2.001947249
chr1	67109226	67210768	2.001947249
chr1	67109226	67210768	2.001947249
chr1	67132271	67142710	1.89385042
chr1	67136677	67210768	2.018443915
chr1	67160376	67210768	1.918506351
chr1	67218139	67244730	1.937857007
chr1	67218139	67244730	1.937857007
chr1	67218139	67244730	1.937857007
chr1	67263423	67266942	1.793859656
chr1	67278571	67340620	1.803849998
chr1	67278571	67356505	1.825884301
chr1	67278571	67390570	1.946006612
chr1	67303281	67390570	1.970719196
chr1	67390577	67413923	1.932945915
chr1	67390577	67454302	1.916981665
chr1	67390577	67454302	1.916981665
chr1	67390577	67454302	1.916981665
chr1	67390577	67454302	1.916981665
chr1	67390577	67454302	1.916981665
chr1	67390577	67454302	1.916981665
chr1	67390577	67454302	1.916981665
chr1	67390577	67454302	1.916981665
chr1	67395925	67454302	1.914804067
chr1	67395925	67454302	1.914804067
chr1	67465014	67520080	1.968075278
chr1	67473196	67518730	1.969871862
chr1	67557858	67600654	2.030969425
chr1	67557858	67600654	2.030969425
chr1	67557858	67600654	2.030969425
chr1	67604589	67725650	2.016199418
chr1	67632168	67725650	2.042110134
chr1	67635024	67724260	2.041578375
chr1	67635024	67725650	2.043458813
chr1	67635024	67725650	2.043458813
chr1	67635024	67725650	2.043458813
chr1	67635024	67725650	2.043458813
chr1	67635024	67725650	2.043458813
chr1	67635024	67725650	2.043458813
chr1	67635024	67725650	2.043458813
chr1	67635024	67725650	2.043458813
chr1	67648518	67724260	2.052244549
chr1	67648518	67724260	2.052244549
chr1	67648518	67724260	2.052244549
chr1	67648518	67724260	2.052244549
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67648518	67725650	2.054251759
chr1	67661822	67661926	nan
chr1	67673298	67725650	2.055476617
chr1	67673298	67725650	2.055476617
chr1	67773046	67862583	2.159196911
chr1	67773046	67862583	2.159196911
chr1	67773046	67862583	2.159196911
chr1	67773046	67862583	2.159196911
chr1	67773046	67862583	2.159196911
chr1	67773046	67862583	2.159196911
chr1	67773046	67862583	2.159196911
chr1	67873492	67896123	1.972756181
chr1	67873492	67896123	1.972756181
chr1	67873492	67896123	1.972756181
chr1	67873492	67896123	1.972756181
chr1	68150859	68154021	1.551376135
chr1	68150859	68154021	1.551376135
chr1	68150859	68154021	1.551376135
chr1	68150859	68154021	1.551376135
chr1	68167148	68299155	1.98252315
chr1	68238275	68238336	nan
chr1	68297970	68668670	2.01120187
chr1	68297970	68668670	2.01120187
chr1	68511644	68516481	1.733333336
chr1	68512290	68512980	nan
chr1	68564141	68698284	2.003978436
chr1	68591040	68659904	1.909964085
chr1	68591040	68698284	2.021541886
chr1	68591040	68698284	2.021541886
chr1	68615964	68659904	1.921029621
chr1	68649200	68649293	1.399999976
chr1	68649301	68649321	nan
chr1	68659538	68698284	2.255018087
chr1	68894506	68915642	2.031286887
chr1	68939834	68947921	2.117931065
chr1	68939834	68960378	1.75922227
chr1	68939834	68962799	1.86312342
chr1	68939834	68962799	1.86312342
chr1	68962358	69004310	2.072045391
chr1	70032867	70340687	2.058121873
chr1	70225857	70589171	2.033294927
chr1	70225873	70589171	2.033297273
chr1	70385004	70386000	1.399999976
chr1	70502126	70589171	2.006258624
chr1	70610484	70671361	1.927896005
chr1	70671364	70695717	2.006523536
chr1	70671364	70697511	2.004363673
chr1	70671364	70697511	2.004363673
chr1	70671364	70717701	2.104380402
chr1	70671364	70717701	2.104380402
chr1	70687144	70716186	2.267325691
chr1	70695960	70717701	2.308488073
chr1	70724684	70820417	1.955415317
chr1	70724684	70820417	1.955415317
chr1	70818485	70820399	2.226923119
chr1	70820492	70833705	1.938355843
chr1	70820492	70833705	1.938355843
chr1	70820492	70833705	1.938355843
chr1	70820492	70833705	1.938355843
chr1	70876900	70897918	1.863000173
chr1	70876900	70905534	1.858797453
chr1	70876900	70905534	1.858797453
chr1	70876900	70905534	1.858797453
chr1	71172135	71252151	1.897334897
chr1	71318035	71513491	2.069279626
chr1	71318035	71513491	2.069279626
chr1	71318035	71513491	2.069279626
chr1	71318035	71513491	2.069279626
chr1	71318035	71513491	2.069279626
chr1	71318035	71513491	2.069279626
chr1	71327987	71513491	2.072531517
chr1	71349400	71513491	2.068323328
chr1	71349438	71513491	2.068337064
chr1	71349438	71513491	2.068337064
chr1	71418114	71513491	2.026262499
chr1	71418114	71513491	2.026262499
chr1	71436463	71513491	2.018031477
chr1	71471536	71513491	1.989996647
chr1	71512188	71532865	1.754242266
chr1	71528973	71546972	2.169979787
chr1	71528973	71546972	2.169979787
chr1	71533313	71533399	nan
chr1	71547006	71703406	2.014853843
chr1	71868624	72566614	2.036911163
chr1	71868624	72748405	2.035950501
chr1	71868624	72748405	2.035950501
chr1	72259914	72302695	2.144165374
chr1	73771852	73804560	1.941362518
chr1	74491701	74663871	1.983561367
chr1	74491701	74663871	1.983561367
chr1	74663895	74674148	2.061111132
chr1	74663895	74674148	2.061111132
chr1	74663895	74674148	2.061111132
chr1	74663895	74837776	2.063887078
chr1	74663895	74930609	2.033342649
chr1	74663895	75010116	2.014656695
chr1	74701070	75010116	1.999405431
chr1	75033794	75139422	1.977899085
chr1	75043113	75091782	1.875326811
chr1	75055010	75100538	1.908739099
chr1	75171171	75199092	1.940199555
chr1	75171171	75199092	1.940199555
chr1	75171171	75199092	1.940199555
chr1	75171171	75199092	1.940199555
chr1	75198835	75232360	2.179358229
chr1	75198835	75232360	2.179358229
chr1	75198835	75232360	2.179358229
chr1	75198861	75232360	2.178904097
chr1	75594118	75627218	2.044834979
chr1	75595658	75598261	2.029850769
chr1	75595910	75609647	1.776538791
chr1	75600566	75627218	2.078955263
chr1	75600566	75627218	2.078955263
chr1	75667815	76076799	2.015730514
chr1	75667815	76076799	2.015730514
chr1	75667815	76076799	2.015730514
chr1	75667815	76143610	2.006786531
chr1	75672074	76076799	2.01730311
chr1	75672074	76081694	2.016481229
chr1	75672074	76143610	2.008021205
chr1	76103850	76188721	1.951976213
chr1	76190042	76205795	2.215545193
chr1	76190042	76227300	2.134079616
chr1	76190042	76229355	2.117315177
chr1	76190042	76229355	2.117315177
chr1	76190042	76229355	2.117315177
chr1	76190042	76229355	2.117315177
chr1	76190042	76229355	2.117315177
chr1	76198200	76229355	1.990994799
chr1	76211490	76227055	2.251736597
chr1	76251878	76260775	2.034776751
chr1	76251878	76260775	2.034776751
chr1	76252756	76252834	1.399999976
chr1	76253573	76253657	nan
chr1	76255161	76255232	nan
chr1	76259715	76260775	2.457142915
chr1	76262555	76378923	1.873672255
chr1	76384557	76398116	2.146833181
chr1	76384557	76398116	2.146833181
chr1	76540388	77042892	1.996066633
chr1	76540388	77096669	2.002317902
chr1	76540388	77096669	2.002317902
chr1	77333185	77529737	2.114984792
chr1	77333185	77529737	2.114984792
chr1	77334181	77529737	2.11481884
chr1	77529660	77531394	1.399999976
chr1	77554666	77685132	2.087154348
chr1	77554666	77685132	2.087154348
chr1	77554666	77685132	2.087154348
chr1	77619220	77685132	2.000811844
chr1	77747661	77780745	2.157140516
chr1	77747661	78025654	2.088183623
chr1	77748286	78025654	2.088158451
chr1	78030189	78099090	2.164149729
chr1	78030189	78148343	2.164089086
chr1	78030189	78149104	2.16274988
chr1	78050201	78148343	2.166875245
chr1	78161673	78194397	2.03672734
chr1	78161673	78225564	1.976619071
chr1	78161673	78225564	1.976619071
chr1	78177337	78207114	1.85178637
chr1	78177337	78225564	1.959972561
chr1	78245308	78345225	2.030081058
chr1	78245308	78345225	2.030081058
chr1	78245308	78345225	2.030081058
chr1	78268954	78327860	2.055246093
chr1	78354199	78407893	1.9137698
chr1	78354199	78407893	1.9137698
chr1	78354199	78409578	1.914944521
chr1	78354199	78409578	1.914944521
chr1	78383644	78409576	2.190508577
chr1	78383809	78409576	2.193714522
chr1	78398726	78409578	2.240464818
chr1	78412166	78444777	1.897585495
chr1	78413590	78444777	1.907537012
chr1	78413590	78444777	1.907537012
chr1	78444933	78482995	2.05917947
chr1	78470635	78482995	2.013955124
chr1	78511588	78603112	2.081242508
chr1	78560490	78560599	nan
chr1	78695282	78759574	2.027219551
chr1	78695282	78835147	2.068738184
chr1	78956727	79006386	2.067617177
chr1	78956727	79006386	2.067617177
chr1	79086087	79111830	2.11997753
chr1	79086087	79111830	2.11997753
chr1	79086087	79111830	2.11997753
chr1	79115476	79127139	1.847422163
chr1	79115476	79127139	1.847422163
chr1	79115476	79129763	1.827037189
chr1	79152744	79152828	nan
